,Product_Base_cat,Product_Type_cat,Moisture_mu,pH_mu,Viscosity_mu,Amylose,Amylopectin,Total_Carbohydrate,Dietary_Fiber,Bostwick,mu_yield,mu_vol,mu_hole,mu_cell,mu_color_l,mu_color_a,mu_color_b,mu_init_frm,mu_shelf_frm,mu_frez_frm,Water_Activity_Day_1,Water_Activity_Day_7,Firmness,Denseness,euc_dist,cosine_dist,label,Sample_Name,Product_Base,Product_Type,rank_euc,rank_cosine
46,-0.42850384490372795,-0.5983828898273017,0.2881497469351767,-1.7442207524971207,-1.0051946041970128,0.6612158009008275,-0.24579605698080415,-0.02623611017426165,-0.13794424977021946,0.2446588351066231,0.5030761436993263,1.012270215234511,-0.5403326969069688,-0.20225247173507518,0.6639497389627405,-0.18343627565122528,0.7114195831478404,-0.8147967511320661,-0.6355005959142004,-1.0830620756818932,-0.8185207148917802,-1.8292861073730757,-1.0849437681315766,0.13185240790848066,9.251229183792406,1.1093086839629143,2,HOMECRAFTÂ® Create 890,Rice,Cook Up,54.0,57.0
47,1.4825247967358866,-0.5983828898273017,0.1994179201011699,-0.35406083308361375,-1.4062594470459415,-0.9161619670631629,0.7478596862201337,0.63376916331708,-0.16800173886279446,-0.3326037677260308,0.46991505388889376,0.8758758373145267,0.08175616334745493,-0.5500727671161778,0.2997570406815303,0.35231697315301364,0.7767295450324965,-1.2134763052505788,0.17021053889190005,-1.9574572283253349,-1.9495251215086213,-0.2815452341104924,0.24720237754896685,0.13185240790848066,8.620213316550958,0.8934593065104385,2,NOVATIONÂ® 8600,Waxy Rice,Cook Up,38.0,31.0
48,1.4825247967358866,-0.5983828898273017,-1.1315594824089323,0.6885591064765165,-1.0051946041970128,-0.9161619670631629,0.7478596862201337,0.17176547187314062,-0.16800173886279446,-0.5891649245405436,1.5918652591422657,0.6877737400039815,-0.634445897684008,-0.5760756531574965,0.4417450066780914,0.22072845590284965,0.8392304762984567,-0.7049086020143139,-0.27372492220285144,-1.3584660194786429,-0.8185207148917802,-1.055415670741784,0.24720237754896685,0.13185240790848066,8.458114273451175,0.8743897457647515,2,HOMECRAFTÂ® Create 865 ,Waxy Rice,Cook Up,30.0,25.0
49,-0.18962526469877614,-0.5983828898273017,0.2881497469351767,0.34101912662313977,0.002480813460921144,0.626162961612739,-0.2237148182430052,0.09800017660057923,-0.16800173886279446,-0.3326037677260308,0.08487795553428355,-0.2561974994213414,0.7506769534955816,-0.8873732412182683,0.706846405426959,-0.2680288938834735,1.116622249894579,0.5481531148803797,0.5107813253932181,0.3573874057799153,0.312483691725061,-1.055415670741784,0.24720237754896685,0.13185240790848066,8.427030822823205,1.02812415112282,2,HOMECRAFTÂ® Create GF 10 (Control),Rice and Tapioca,Cook Up,25.0,48.0
50,1.7214033769408383,-0.5983828898273017,-0.06677756040085057,-0.35406083308361375,0.2982661350620062,-0.9161619670631629,0.7478596862201337,0.63376916331708,-0.16800173886279446,-0.14018290011514614,0.8052105175278225,0.1934968003178307,1.8152140457127814,-0.6796845618901701,-0.45908498907048384,1.6870005052618193,0.2858514444155652,0.7880496481919286,1.5507917026924227,-0.8852323028275149,1.4434880983419023,-0.2815452341104924,-1.0849437681315766,0.13185240790848066,8.336289709333897,0.802550180655602,2,HOMECRAFTÂ® Create 365,Waxy Tapioca,Cook Up,20.0,4.0
51,1.7214033769408383,-0.5983828898273017,-0.5991685214048915,1.9118998355604038,0.5389050407713636,-0.9161619670631629,0.7478596862201337,0.63376916331708,-0.16800173886279446,-0.5250246353369153,0.43675396407844813,0.01720197751379162,1.660575028543695,-1.3261340976686962,-0.5701873552128084,0.745739784931565,-0.8110750121847875,1.2617518953532307,1.4605254682900572,-0.9958310531019783,0.312483691725061,-1.055415670741784,0.24720237754896685,0.13185240790848066,8.713900123194701,0.872482708953662,2,Native Waxy Tapioca Flour,Waxy Tapioca,Cook Up,44.0,23.0
52,1.7214033769408383,-0.5983828898273017,0.643077054271204,-0.35406083308361375,0.2982661350620062,-0.9161619670631629,0.7478596862201337,0.63376916331708,-0.16800173886279446,-0.26846347852240254,0.4441230951474317,0.0442772793993995,1.0677395900201707,-0.7647190732598882,-0.4179041892648346,0.35231697315301364,0.20017601054537124,0.4841172021604173,1.209660713170759,-1.2172535933737827,0.312483691725061,-1.055415670741784,-1.0849437681315766,0.13185240790848066,8.302036065949254,0.8601124252142026,2,NOVATIONÂ® Prima 303,Waxy Tapioca,Cook Up,18.0,19.0
53,-0.18962526469877614,-0.5983828898273017,0.2881497469351767,0.34101912662313977,-0.34343761349628005,0.626162961612739,-0.2237148182430052,0.09800017660057923,-0.16800173886279446,-0.20432318931877436,-0.24304837703567464,-0.11451020534326879,0.37258062564403643,-0.6475268981879684,0.06296744179904762,0.3536597131249541,0.6355757564430781,0.5252861847236281,0.7280018223417346,1.6080456656647937,0.5499946171145964,-0.405364503971494,0.24720237754896685,0.13185240790848066,8.31139338732476,0.9818065963990058,2,HOMECRAFTÂ® Create GF 10 (Control),Rice and Tapioca,Cook Up,19.0,43.0
54,-0.6673824251086797,-0.5983828898273017,2.4177135909513403,-0.006520853230236987,-0.9049283934847805,0.7488478991210492,-0.3009991538253007,0.63376916331708,-0.16800173886279446,-0.46088434613328716,-0.39043099841542434,-0.0031553923250122666,1.5817283776518987,-0.7314943426424596,0.21439267441773752,0.43422411144138096,0.09273058938029151,0.6301710946539651,-0.03434673478049553,1.0643910627918391,0.6630950577762805,-0.6375256349608814,-1.0849437681315766,0.13185240790848066,9.039843751509656,1.0391582698020831,2,NOVATIONÂ® 1900,Potato,Cook Up,50.0,52.0
55,-0.6673824251086797,-0.5983828898273017,2.4177135909513403,1.7311790460366467,0.7494640832670513,0.7488478991210492,-0.3009991538253007,0.1329416322560029,-0.16800173886279446,-0.07604261091151794,-0.014605313897053405,0.4504068076835322,1.078384271915842,-0.19801002450468339,0.261579007528377,0.5953529080742347,0.11169154605648271,-0.025022960420950934,-0.09687982653020404,0.5993894977679856,0.7196452781071289,-0.1654646686157944,0.24720237754896685,0.13185240790848066,8.746926872388318,0.9879659534669502,2,PENPUREÂ® 10,Potato,Cook Up,45.0,44.0
